order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
402200,100621,prior,6,1,19,4.0
2589342,114010,prior,8,2,14,15.0
2924470,7875,prior,23,0,16,25.0
180575,4574,prior,4,2,22,30.0
1624291,22271,prior,27,6,8,7.0
2734910,184007,prior,41,4,21,6.0
641595,143911,train,6,0,13,16.0
2464671,26403,prior,19,4,12,11.0
3198133,88322,prior,17,5,11,3.0
334158,95959,prior,3,4,18,30.0
311170,81841,train,23,5,7,24.0
1329385,71026,prior,4,5,10,28.0
1716048,9588,prior,18,3,16,10.0
2364243,39160,prior,7,2,21,5.0
616687,22573,prior,6,0,11,30.0
2879330,137167,prior,4,3,20,30.0
259512,159179,train,6,5,19,30.0
1133802,68649,prior,28,4,11,3.0
591437,153600,prior,1,1,13,
730915,19600,prior,6,0,12,13.0
3124793,2415,prior,35,0,15,13.0
54915,84000,prior,1,6,10,
1821840,155029,prior,5,6,13,2.0
186326,124005,prior,19,4,11,6.0
527339,175603,prior,29,6,15,4.0
2115511,138873,prior,21,3,22,8.0
2964418,57617,prior,12,2,18,0.0
195968,178607,prior,9,5,9,2.0
279627,99039,prior,1,2,19,
439585,183313,prior,2,4,11,10.0
34926,92093,prior,39,4,21,3.0
219614,180461,prior,21,3,21,3.0
643645,571,prior,3,4,18,23.0
1337504,22948,prior,17,4,10,3.0
3403436,73822,prior,6,0,19,30.0
700447,155909,prior,10,2,11,2.0
2741714,83804,prior,6,0,14,30.0
103199,113097,prior,15,3,20,5.0
909831,203735,prior,58,3,14,5.0
1273614,183677,prior,16,4,9,6.0
2633393,109422,train,4,3,15,30.0
600625,151505,prior,9,4,19,30.0
1951254,182742,prior,4,4,10,3.0
2412836,206000,prior,13,0,21,5.0
569977,75485,prior,8,0,21,14.0
2819328,137235,prior,11,0,17,14.0
176389,151078,prior,18,0,17,7.0
1366627,34695,prior,43,5,12,3.0
255340,25033,prior,50,0,10,8.0
178023,161822,prior,3,5,8,6.0
2332823,4443,prior,2,1,1,1.0
2397155,28515,prior,3,0,17,21.0
2878630,47019,train,56,6,15,1.0
335277,100333,prior,60,5,8,3.0
135983,138173,prior,27,6,22,1.0
381986,11709,prior,11,5,14,11.0
2433386,74142,prior,28,1,7,14.0
1901059,37964,prior,35,5,13,10.0
422292,144791,prior,3,4,14,30.0
295280,196673,train,8,6,15,19.0
2113310,114375,prior,29,0,17,11.0
1971506,134414,prior,4,0,8,28.0
3183213,56111,prior,6,5,12,30.0
2121007,201891,prior,29,4,13,3.0
2829042,116397,prior,8,5,13,9.0
1939583,22440,prior,39,2,12,6.0
1993952,63224,prior,3,6,20,6.0
2414163,182975,prior,11,6,15,8.0
3409632,10927,prior,1,5,15,
514508,175303,prior,26,0,10,7.0
1472313,166864,prior,4,6,16,14.0
2087915,128074,prior,12,1,8,2.0
902326,97718,prior,3,1,8,14.0
710673,114871,train,7,3,13,16.0
2722367,188947,prior,90,5,9,2.0
2564816,135205,prior,2,3,11,30.0
2463230,85201,prior,12,1,17,20.0
3039625,55623,prior,24,2,13,11.0
2380612,191129,prior,13,1,20,9.0
3069474,178740,prior,10,6,9,8.0
1254984,108850,prior,1,3,13,
1923728,100438,prior,6,5,18,24.0
293291,81172,train,35,5,15,17.0
3051717,90717,prior,20,2,14,30.0
989883,25480,prior,66,1,12,6.0
1258704,65983,train,6,5,13,11.0
184167,68287,prior,2,0,14,8.0
2801118,69120,prior,2,2,17,3.0
263477,171862,prior,5,0,16,26.0
2995651,159330,prior,7,1,18,5.0
1010930,22145,prior,29,0,15,8.0
1709350,162383,prior,2,6,13,16.0
3196966,16035,prior,50,1,8,5.0
1898345,4625,prior,67,2,14,3.0
2315455,153372,prior,36,4,16,4.0
1089489,53072,prior,29,6,10,7.0
2102324,79232,prior,33,4,13,1.0
2510460,117023,prior,45,3,16,5.0
1442548,155131,prior,14,4,9,4.0
353803,72588,prior,1,0,13,
2991311,192998,prior,9,4,14,2.0
2609806,4993,prior,24,3,11,8.0
173362,87155,prior,9,0,10,13.0
737263,139103,prior,3,1,7,7.0
1968878,190289,prior,61,6,7,4.0
1726935,41333,prior,37,2,18,6.0
2606048,42493,prior,4,2,10,30.0
3287741,185279,prior,1,1,20,
582012,116161,prior,9,0,13,7.0
2540482,65393,prior,7,2,11,6.0
1857504,58776,train,6,5,10,30.0
1030325,188149,prior,3,1,16,30.0
3207764,172909,prior,66,0,11,5.0
3304105,89512,prior,25,6,19,5.0
50019,69439,prior,2,6,6,6.0
3395903,161504,prior,16,5,13,8.0
2777598,193369,prior,34,4,10,6.0
2174394,111309,prior,14,0,18,5.0
1496870,23189,prior,8,4,12,3.0
2123905,101461,prior,3,0,11,28.0
224651,49575,prior,1,0,19,
3338083,116311,prior,1,1,9,
2636763,187255,prior,6,0,22,24.0
2681035,106755,prior,22,5,10,0.0
1388200,57229,prior,8,1,7,6.0
1129582,3411,prior,17,0,17,28.0
1679966,83479,prior,6,0,14,30.0
2287060,167203,prior,7,3,9,7.0
2482653,20758,prior,34,5,7,2.0
2769800,47882,prior,7,0,13,6.0
1733514,149760,prior,52,6,13,3.0
506452,11122,prior,2,2,23,6.0
1808836,118569,prior,41,4,16,12.0
3093476,68165,prior,16,2,17,11.0
816078,7849,prior,3,5,16,1.0
2077709,152433,prior,5,6,14,27.0
609557,187713,prior,2,6,15,16.0
3120613,28624,prior,37,5,19,3.0
918765,200147,prior,7,0,9,7.0
1235976,45688,prior,7,6,0,14.0
3097564,98183,prior,16,1,11,1.0
1426360,148821,prior,31,3,15,10.0
2508666,144498,prior,2,3,14,30.0
3345915,148721,prior,12,2,14,18.0
1149612,35331,prior,2,3,18,30.0
1453736,42554,prior,9,2,18,9.0
387676,37903,prior,14,0,15,4.0
611332,89620,prior,24,2,16,2.0
2224433,77732,prior,1,3,14,
2279438,128585,test,12,6,15,6.0
3012626,99425,prior,6,2,14,1.0
272408,148606,prior,2,2,13,5.0
8572,31292,prior,8,5,10,11.0
156943,40085,prior,9,3,13,23.0
2390183,79057,prior,19,2,23,4.0
2583027,199253,prior,5,3,17,4.0
435864,184190,prior,25,1,17,12.0
776982,15277,prior,4,0,21,5.0
160421,39308,prior,62,2,18,0.0
2075093,74054,prior,38,3,10,10.0
2956221,116009,prior,14,0,12,4.0
431593,148175,prior,7,1,18,7.0
231863,149680,prior,56,1,12,4.0
2813816,72365,prior,12,2,13,14.0
188964,88651,prior,3,3,11,30.0
43688,114919,prior,25,0,11,7.0
1559887,108831,prior,3,1,0,8.0
64532,166757,prior,21,5,9,13.0
213556,159397,prior,21,2,12,4.0
371453,204821,prior,34,2,18,30.0
1741288,3624,prior,3,6,12,27.0
729589,146254,prior,8,0,8,12.0
2408008,72743,prior,3,4,18,9.0
499749,4646,prior,17,1,9,7.0
2079479,202189,prior,10,1,13,14.0
101312,91778,prior,35,0,14,4.0
3007231,32464,prior,16,2,11,22.0
1598912,39028,prior,11,3,8,13.0
1310599,190924,prior,5,0,13,30.0
628757,168369,prior,3,0,12,14.0
1907340,190801,prior,63,5,15,3.0
1367432,147206,prior,7,0,11,27.0
790522,3709,prior,6,6,14,7.0
2491064,54622,prior,1,1,11,
2175511,118815,prior,1,6,20,
924770,148658,prior,65,0,14,2.0
2155461,97057,prior,15,6,9,7.0
2356162,7847,prior,30,0,17,9.0
2091791,68833,prior,14,0,21,7.0
523725,160740,prior,1,1,12,
2801472,167715,prior,5,1,22,22.0
1532,37578,prior,3,3,7,14.0
1254697,65621,prior,6,0,23,5.0
2939559,202153,prior,92,1,10,2.0
1856242,21823,prior,14,4,14,8.0
1056723,34416,prior,16,1,18,3.0
974037,1850,prior,33,1,11,5.0
2379327,67941,prior,6,3,7,8.0
1503793,205694,prior,13,3,13,1.0
3267820,82882,prior,2,6,2,6.0
303391,5953,prior,2,3,16,2.0
980642,51915,prior,2,1,18,18.0
1380314,148694,prior,54,1,17,0.0
1517596,109770,prior,4,0,17,8.0
2360267,113670,prior,19,1,9,16.0
2029094,151602,prior,6,6,20,11.0
504720,73866,prior,4,1,17,17.0
507206,13456,prior,4,5,15,8.0
1644212,194295,prior,6,3,9,22.0
28855,61580,prior,1,4,13,
2318283,50791,prior,5,1,11,11.0
2599181,31392,prior,3,5,13,21.0
8176,167232,prior,20,5,22,23.0
896333,158492,prior,14,2,17,30.0
1123968,130657,prior,6,5,9,15.0
1948207,27072,prior,12,1,15,26.0
1977288,141044,prior,20,3,22,4.0
2209692,80017,prior,39,1,19,4.0
2651330,56706,prior,4,1,10,10.0
1548079,54821,prior,7,2,19,30.0
282645,159786,prior,12,4,10,9.0
416567,203752,prior,22,1,3,8.0
2437377,191119,prior,15,1,14,19.0
3242356,150784,prior,60,4,9,4.0
1852632,68009,prior,31,1,17,8.0
1175820,31773,prior,27,6,9,7.0
1644449,189308,prior,6,1,9,30.0
1165775,184132,prior,16,4,10,21.0
1088996,120383,prior,14,0,18,8.0
189169,108122,prior,10,4,11,7.0
570383,196129,prior,6,1,9,30.0
1832301,201171,prior,8,3,7,7.0
1218044,96682,prior,13,3,13,14.0
2861634,108097,prior,11,4,16,10.0
1406861,41179,train,34,0,16,7.0
275671,77424,prior,6,1,15,30.0
1490677,102848,prior,10,3,15,4.0
1787431,35351,prior,6,2,9,11.0
846033,132091,prior,3,5,11,30.0
2529977,23862,train,8,2,23,6.0
3156874,3063,prior,3,1,18,25.0
1734138,204301,prior,27,0,15,9.0
667577,184458,prior,52,2,11,8.0
3068667,66693,prior,7,6,14,7.0
3215883,30225,prior,3,2,9,30.0
2734002,193021,prior,4,4,22,5.0
788250,61043,prior,7,1,9,14.0
682976,100706,prior,12,0,16,16.0
3412277,100649,prior,37,1,7,28.0
2031994,189760,prior,10,4,8,30.0
2881594,13230,prior,12,0,15,7.0
647464,206069,train,9,3,16,2.0
1793437,112352,prior,3,5,8,14.0
2218796,151603,train,15,5,10,22.0
2063061,11680,prior,26,2,16,10.0
533380,64197,prior,30,1,12,6.0
521535,79974,test,19,0,17,18.0
1585497,121509,prior,9,3,16,3.0
1731835,148199,prior,3,3,16,14.0
1177386,205517,prior,27,6,16,11.0
950970,48721,prior,17,0,13,30.0
831873,13107,prior,29,5,12,5.0
1149760,10333,prior,8,4,21,13.0
2875465,51030,prior,13,0,14,1.0
314942,140819,prior,36,3,14,6.0
1929353,102106,prior,34,6,12,23.0
1500182,133446,prior,2,4,7,30.0
3029335,204274,prior,7,4,11,13.0
400987,113960,prior,4,4,21,30.0
2454575,89451,prior,4,1,13,6.0
1327419,179496,prior,32,5,18,4.0
3093417,69970,prior,3,3,10,2.0
300801,13144,prior,11,6,16,0.0
1901677,46345,prior,31,1,11,7.0
1683660,7723,prior,9,4,13,27.0
420424,111955,prior,73,5,11,5.0
2334035,149206,prior,1,0,18,
2967250,47892,train,31,0,10,9.0
1880118,92052,prior,59,6,19,0.0
1823505,99707,prior,36,1,13,3.0
2818724,68573,prior,8,5,12,21.0
1043225,120989,prior,17,0,18,15.0
1277402,72743,prior,11,1,17,5.0
1128528,59633,prior,1,0,0,
1125883,16192,prior,41,0,7,10.0
2146613,59965,prior,86,2,19,0.0
1473373,128880,prior,43,4,11,1.0
690254,334,prior,23,6,11,7.0
690325,91231,prior,12,3,10,2.0
3018490,117434,prior,5,0,15,30.0
1989525,195007,prior,44,2,12,4.0
3004301,155941,prior,32,6,10,11.0
1607807,29958,prior,1,2,23,
873737,50540,prior,12,0,18,24.0
1352727,140668,prior,31,1,15,2.0
3313303,124395,train,16,0,15,30.0
2250472,198218,prior,10,2,11,15.0
686121,57931,prior,77,1,9,4.0
2749195,141876,prior,7,5,17,7.0
215731,153979,prior,8,0,14,16.0
283449,43825,prior,5,2,17,2.0
2615257,52383,prior,14,2,13,3.0
382436,30009,prior,14,5,17,1.0
1367308,130599,prior,43,5,7,5.0
2225820,149143,prior,14,6,12,4.0
2309142,167579,prior,6,2,15,26.0
2007523,200821,prior,1,0,19,
541535,83731,prior,61,4,11,3.0
1349561,21746,prior,12,2,14,5.0
2236773,50700,prior,40,6,12,2.0
342363,112318,prior,18,4,15,1.0
955661,11828,prior,11,6,8,5.0
451740,108296,prior,12,6,14,10.0
2249004,114792,prior,6,5,12,4.0
13337,167666,prior,9,1,15,28.0
3062670,38171,prior,66,2,11,4.0
675150,5967,prior,4,2,12,9.0
312473,47632,train,8,3,13,30.0
3350150,157740,prior,36,3,12,5.0
1444402,125470,prior,8,4,11,0.0
1678111,7610,train,18,5,14,7.0
101206,10918,prior,1,5,7,
3360414,68428,prior,30,6,17,7.0
2468098,109597,prior,4,0,19,14.0
1428815,66604,prior,31,6,22,7.0
555248,59041,prior,32,6,14,0.0
2314903,183488,prior,3,3,23,0.0
1458944,203332,prior,69,1,11,3.0
2217869,83138,prior,42,1,14,3.0
2845564,198287,prior,42,0,14,8.0
984026,123117,prior,21,6,10,12.0
7927,194902,prior,3,3,13,2.0
1857471,4551,prior,7,1,16,30.0
1722734,26964,prior,21,3,11,4.0
687063,175333,prior,7,6,16,2.0
2228323,116623,prior,14,6,10,8.0
2500978,144809,train,9,0,21,6.0
758746,133487,prior,5,4,17,7.0
2393421,160877,prior,2,1,15,30.0
1501312,11460,prior,5,5,10,2.0
150699,95737,prior,5,4,10,18.0
236169,175925,prior,1,0,16,
1842089,82711,prior,34,3,20,2.0
2672211,15973,prior,1,2,14,
2973210,137859,prior,10,2,14,8.0
260289,135341,train,29,0,8,19.0
1741862,80232,prior,65,5,17,2.0
3407309,79704,prior,77,1,13,4.0
570756,78644,prior,49,3,22,1.0
1704142,8788,train,17,4,13,22.0
330097,99320,prior,20,1,15,8.0
3194175,81146,train,55,3,19,5.0
2755343,29657,prior,6,6,14,6.0
1843848,105918,prior,4,1,11,4.0
1167890,53861,prior,3,2,1,8.0
1970747,20121,prior,2,1,20,3.0
1040829,40990,prior,1,3,9,
2334358,140426,prior,1,0,8,
2886516,102547,prior,24,4,9,6.0
2119437,154595,prior,73,6,14,7.0
1976336,6693,prior,53,6,4,2.0
3099878,25325,prior,39,4,15,8.0
1287540,3744,prior,7,1,11,13.0
605438,197948,prior,5,6,14,5.0
491139,149143,prior,30,0,12,10.0
2926932,160901,prior,34,5,15,5.0
2103249,196281,prior,4,6,11,16.0
2649453,193255,prior,35,1,8,7.0
886564,27316,prior,6,2,14,16.0
1290813,36864,prior,5,3,20,30.0
2626390,5732,prior,27,2,18,0.0
2873030,5311,prior,7,6,9,2.0
2785040,15475,prior,5,1,9,30.0
1877593,56950,prior,11,0,17,7.0
886409,174990,prior,4,6,10,30.0
2381364,27430,prior,10,0,20,0.0
1553840,76956,test,25,6,18,30.0
1093481,192614,prior,7,0,9,2.0
312300,47788,prior,26,1,15,15.0
1092497,106263,prior,19,6,18,5.0
1313566,44228,prior,68,5,8,8.0
1328694,107273,prior,33,0,8,3.0
199360,75389,prior,47,5,16,5.0
3213936,177418,prior,31,1,9,1.0
449335,86884,prior,22,3,14,8.0
1264696,51382,prior,2,4,10,20.0
974745,69644,prior,17,5,15,7.0
3183211,185941,prior,11,1,15,12.0
1616494,111069,prior,6,6,11,23.0
1958311,140694,prior,79,4,14,3.0
207658,7533,prior,2,0,10,30.0
1533367,116528,prior,29,4,18,2.0
558102,203166,prior,24,1,13,0.0
2326931,159188,prior,14,3,9,7.0
3061330,31704,prior,5,2,15,27.0
2470862,167909,prior,27,3,18,6.0
1575699,182353,prior,9,4,12,29.0
506869,81292,prior,7,4,15,19.0
1308302,154465,prior,29,6,12,6.0
1581602,203762,prior,22,6,15,9.0
500438,73186,prior,17,0,15,5.0
1245209,70014,prior,23,1,22,8.0
1614510,8036,prior,4,1,10,7.0
2479863,128975,prior,8,0,9,7.0
2322963,82662,prior,1,2,18,
3302348,69182,prior,56,3,11,1.0
1962989,86829,prior,5,0,21,7.0
1651053,36646,prior,33,3,10,4.0
1621979,42888,prior,11,3,13,30.0
1017607,113909,prior,29,5,9,7.0
703469,51644,prior,37,1,16,5.0
3072093,91959,prior,22,3,18,7.0
2870521,320,prior,4,6,0,13.0
942056,54504,prior,9,1,11,3.0
1944485,71427,prior,48,0,13,3.0
3409191,69397,prior,11,3,4,17.0
1945575,29110,prior,41,3,3,9.0
1679367,112151,train,8,6,16,30.0
1104458,5423,train,4,5,11,12.0
3205242,77698,prior,2,4,18,30.0
2553231,113451,prior,10,5,10,12.0
175005,183479,prior,1,3,8,
2371103,14771,prior,33,3,11,7.0
2413285,43056,prior,48,0,15,4.0
2585836,69446,train,21,1,13,14.0
2514327,25424,prior,1,6,17,
2570575,133273,prior,6,3,10,9.0
1007967,119708,prior,24,6,17,6.0
1013885,110687,prior,7,2,17,9.0
882169,135363,train,42,6,8,30.0
584023,79591,prior,11,6,11,9.0
1861369,72889,prior,74,3,23,2.0
2210958,186408,prior,46,5,10,0.0
2497067,192267,prior,16,4,17,15.0
1074859,129106,prior,27,0,16,10.0
466087,125568,prior,6,0,16,11.0
1072320,171958,prior,17,2,17,30.0
34502,113003,prior,63,1,15,5.0
3075908,110796,prior,6,0,22,7.0
2053821,57610,train,10,1,8,6.0
2558238,79401,prior,3,2,7,5.0
1314860,147188,prior,4,0,12,29.0
1673142,38964,prior,19,5,15,1.0
3197889,107065,prior,3,1,10,30.0
2012809,51165,prior,64,2,19,3.0
3231156,83577,prior,1,1,19,
2155000,186533,prior,5,3,20,16.0
1949568,130199,train,10,3,8,16.0
266544,201421,prior,8,0,11,3.0
2958931,5240,prior,11,1,19,29.0
2970333,41279,prior,3,3,15,4.0
868969,99735,prior,74,1,7,4.0
492918,153234,prior,11,1,14,3.0
3418641,96036,prior,10,1,12,10.0
79555,92431,prior,30,2,13,2.0
1377981,24674,prior,2,0,17,30.0
2143008,197851,prior,2,5,13,23.0
2362621,21038,prior,3,2,11,13.0
1457475,201743,prior,24,2,13,7.0
167622,126723,prior,13,0,14,8.0
2035861,2692,prior,2,0,17,30.0
3322783,74631,train,17,1,7,5.0
251819,160776,prior,15,4,12,30.0
3392789,28464,prior,18,0,9,2.0
2379609,177396,prior,7,4,13,6.0
130196,36163,prior,13,6,19,7.0
753565,98162,prior,12,6,15,15.0
2269216,138310,prior,4,5,10,4.0
2608372,184589,prior,18,0,16,16.0
3276108,196373,train,8,5,9,14.0
948486,48335,prior,4,5,16,6.0
1837631,148031,prior,1,1,16,
1242870,7154,prior,14,4,18,30.0
1592716,52417,prior,13,2,22,12.0
3050756,148967,prior,14,0,14,4.0
1927362,4133,prior,3,1,14,11.0
2432228,183030,prior,3,0,18,19.0
3068459,92515,prior,25,4,16,5.0
17276,26312,prior,18,6,22,30.0
2880398,140948,test,18,0,13,6.0
2278912,195705,prior,2,4,8,30.0
1572277,164939,prior,37,1,15,1.0
2871738,54497,prior,3,1,22,0.0
590483,71521,prior,11,5,10,15.0
3316733,68407,prior,22,2,22,20.0
145279,106140,prior,18,0,14,28.0
461324,104067,prior,27,3,15,8.0
1634780,141445,prior,16,2,12,7.0
2064353,5645,prior,3,2,12,6.0
1288798,199045,prior,2,4,13,5.0
1486743,180949,prior,1,2,20,
2069977,110452,prior,24,2,13,7.0
1789393,122315,prior,8,5,10,5.0
2662361,143296,prior,67,1,8,4.0
2318466,35354,prior,14,3,8,10.0
767541,70447,prior,3,3,13,14.0
1793234,195346,prior,13,1,9,7.0
496192,111751,prior,4,5,0,7.0
2646952,122683,prior,24,5,16,3.0
1244073,4962,train,17,4,20,26.0
870033,65818,train,12,2,16,9.0
2666452,175139,prior,54,1,10,5.0
2026491,55690,prior,46,0,12,5.0
1770642,198346,prior,3,4,18,9.0
2339852,172673,prior,5,0,13,30.0
263165,85987,prior,1,5,11,
2118279,171511,prior,11,3,16,12.0
1953207,86383,prior,1,6,18,
638090,178310,prior,28,2,14,5.0
1291553,28906,prior,8,0,14,6.0
2871918,47816,prior,27,0,10,7.0
2548682,56604,prior,30,2,11,4.0
1718025,124864,prior,6,4,17,12.0
2484260,154442,prior,18,1,18,4.0
2561530,17740,prior,53,6,17,2.0
396487,227,prior,21,0,11,30.0
1688303,12080,prior,8,1,17,4.0
1336401,127158,prior,91,1,15,1.0
2106110,196621,prior,23,3,12,20.0
337417,182535,prior,20,6,18,30.0
418162,138946,prior,3,6,9,8.0
435057,158006,prior,8,0,12,8.0
2047593,154725,prior,11,1,16,7.0
39490,137689,prior,29,4,18,1.0
2810767,195680,prior,3,3,14,7.0
2480909,30205,prior,11,3,14,6.0
472253,9513,prior,55,0,15,2.0
853722,75631,prior,14,2,13,0.0
3177811,133345,prior,1,0,15,
1328811,36207,prior,22,2,10,1.0
121755,9078,prior,6,1,18,2.0
2770604,196470,prior,13,1,10,15.0
3159473,28873,prior,2,3,13,8.0
477254,148109,prior,5,5,9,30.0
693804,33487,prior,46,5,20,1.0
247299,111327,prior,12,6,10,10.0
703359,29650,prior,8,2,14,15.0
2713691,135273,prior,18,6,14,15.0
706991,6147,prior,2,1,19,13.0
915040,168274,prior,18,2,10,8.0
2556632,11798,prior,2,3,8,22.0
2354614,186072,prior,4,3,13,30.0
597559,105992,train,9,2,16,9.0
2141338,165611,prior,17,0,18,5.0
3039429,96047,test,25,4,18,5.0
2429770,165027,prior,11,1,4,21.0
2329671,83659,prior,40,2,13,4.0
1443062,119985,prior,53,5,7,3.0
1780216,14430,prior,9,1,17,10.0
118128,159493,prior,17,1,8,6.0
5294,99610,prior,8,0,11,30.0
907872,134322,prior,47,1,15,1.0
1389332,29908,prior,28,0,14,6.0
888840,170938,prior,3,0,19,26.0
1665494,160226,prior,21,3,21,5.0
2724773,193354,prior,43,0,17,3.0
1486505,185912,prior,21,4,8,6.0
313024,134678,prior,74,3,16,3.0
775921,74265,prior,5,3,16,30.0
1358024,89021,prior,9,2,9,1.0
788900,141494,prior,43,4,12,6.0
1214760,100442,prior,22,1,15,8.0
2053778,80756,prior,25,4,12,7.0
845281,98005,prior,12,5,19,10.0
1704167,137429,prior,17,2,17,8.0
2905615,104185,prior,30,6,11,5.0
1275907,170157,prior,4,0,18,7.0
2020920,155157,train,4,3,13,30.0
642667,143731,prior,11,3,14,6.0
338630,18835,prior,13,2,12,30.0
1504231,60474,prior,5,6,18,21.0
393042,159765,prior,42,2,15,3.0
1477595,64874,prior,2,6,12,30.0
2169432,121165,prior,27,0,10,2.0
631706,57898,prior,7,3,18,8.0
1921155,129083,prior,43,2,20,5.0
3405407,173195,prior,22,2,15,17.0
1797999,204061,prior,34,3,20,3.0
2995338,2095,prior,14,4,10,20.0
2282332,147900,prior,14,2,9,15.0
1497197,60406,prior,65,3,14,3.0
670644,71088,prior,12,5,15,17.0
1821995,136473,prior,5,0,19,17.0
2588729,164597,prior,3,2,9,30.0
560944,59916,prior,24,6,10,3.0
3237953,18269,prior,16,0,10,20.0
2804267,105913,prior,14,5,11,4.0
755686,178776,prior,2,2,16,30.0
1578690,99571,prior,2,1,17,30.0
2696291,199799,prior,15,5,12,7.0
1578216,190351,prior,4,1,12,10.0
845320,32836,prior,3,0,7,8.0
2863418,205780,prior,19,2,11,18.0
2318285,57805,prior,2,0,21,7.0
2928061,29001,prior,5,1,17,16.0
2444527,124690,prior,9,4,16,14.0
2070345,154725,prior,1,0,11,
96045,131525,prior,4,4,12,30.0
811544,198601,prior,7,5,12,17.0
616895,91371,prior,29,5,22,6.0
3242705,163198,prior,3,3,19,30.0
2247056,181341,prior,5,2,11,21.0
278953,101850,prior,3,2,14,4.0
1034903,62987,prior,2,5,13,7.0
257687,154336,prior,7,2,14,30.0
2935462,87623,prior,39,1,10,6.0
1506139,13362,prior,71,3,10,0.0
4645,47954,prior,9,2,12,20.0
653680,50957,prior,8,6,10,30.0
246271,12309,prior,52,2,8,4.0
1318491,105971,prior,16,2,19,30.0
2652321,9213,prior,32,2,9,4.0
1780068,83077,prior,15,2,18,13.0
2923978,155627,prior,3,3,21,30.0
1593196,32240,prior,39,2,4,5.0
1107018,110975,prior,21,5,17,8.0
595640,30803,prior,2,4,18,30.0
256500,174163,prior,38,0,12,10.0
350394,94312,prior,14,1,20,8.0
1277687,42420,prior,17,5,11,15.0
2629522,20746,prior,23,4,15,8.0
2344645,181814,prior,1,1,12,
216470,103182,prior,3,2,10,12.0
1617843,47493,prior,3,5,9,4.0
685777,64755,prior,7,0,15,0.0
2690875,173584,prior,7,5,10,3.0
487524,198386,prior,6,4,19,17.0
1705432,185409,prior,18,1,20,5.0
543018,156916,prior,22,1,9,7.0
3353796,180256,prior,8,6,15,5.0
3361507,151155,prior,6,0,17,30.0
3172596,85086,prior,4,5,8,18.0
435529,94086,prior,16,0,16,7.0
1883740,100639,prior,20,6,12,9.0
2224786,204179,prior,22,2,12,30.0
2356565,128669,test,5,3,8,2.0
483945,52282,prior,28,1,12,7.0
2342605,126580,prior,6,6,9,9.0
505197,167450,train,6,4,19,30.0
2523818,118230,prior,1,6,11,
2749684,99250,prior,27,0,11,7.0
2242038,20367,prior,51,2,16,0.0
3232924,164936,prior,44,5,15,3.0
8478,164035,prior,21,4,23,17.0
301630,154683,prior,10,4,17,17.0
1554721,66913,prior,7,4,16,5.0
1463426,154814,prior,18,1,14,15.0
1806222,73665,train,24,1,8,5.0
1387082,50868,prior,5,4,10,3.0
2615820,162340,prior,24,0,12,2.0
1117061,164781,prior,1,2,12,
1149189,43967,prior,3,1,15,9.0
3216622,89064,prior,18,0,8,3.0
2236816,99984,prior,18,3,8,1.0
58453,108882,prior,12,0,10,30.0
222311,152255,prior,15,1,12,13.0
3002002,198283,prior,10,0,12,30.0
632156,52416,train,36,1,14,12.0
2624887,137519,prior,5,1,17,27.0
816094,87742,prior,3,1,11,10.0
70660,114874,prior,9,1,21,4.0
2772383,15420,prior,2,0,9,30.0
3054766,170515,prior,4,1,13,3.0
163586,120433,prior,49,0,15,0.0
812729,153770,prior,7,4,11,3.0
1399805,51335,prior,4,1,10,30.0
1202041,133873,prior,8,2,16,30.0
296499,82277,prior,2,1,9,6.0
2661602,32607,prior,14,4,7,3.0
754117,9221,prior,20,4,11,2.0
1112994,58268,prior,24,0,6,7.0
2871115,143415,prior,74,5,22,1.0
2315997,122761,prior,5,4,13,11.0
2874536,14891,prior,50,4,18,3.0
2350277,25321,prior,26,0,13,12.0
489760,4229,prior,76,3,8,5.0
1637367,100969,prior,20,4,9,2.0
3139052,167518,prior,22,6,18,11.0
1555402,135643,prior,8,0,11,9.0
2530638,56185,prior,11,1,13,7.0
246333,107979,prior,20,5,17,6.0
1993484,144047,prior,12,4,15,6.0
2431289,14456,prior,8,2,12,30.0
3248723,79778,test,54,6,22,6.0
973053,124848,prior,16,5,16,5.0
1693257,64130,prior,14,1,13,9.0
1181566,113760,prior,46,1,11,7.0
3334105,23072,prior,59,4,23,6.0
387456,186404,prior,13,0,17,10.0
2645213,141575,prior,6,2,7,5.0
2097592,11018,prior,31,6,16,7.0
2019742,36884,prior,2,0,9,8.0
615136,193798,prior,4,6,12,30.0
3027069,108086,prior,1,5,13,
2006513,52781,prior,20,4,15,2.0
360504,41738,prior,12,0,11,14.0
263876,53457,prior,9,1,16,19.0
3160681,106753,prior,67,0,12,6.0
2266438,141309,prior,5,3,15,24.0
3076487,158897,prior,13,3,9,8.0
101234,59519,prior,19,3,9,11.0
1750614,98839,prior,1,4,9,
2853537,118403,prior,39,0,15,10.0
143997,36369,prior,37,1,11,7.0
3097,110483,prior,2,1,17,0.0
866767,60544,prior,9,2,14,10.0
2067512,89799,prior,69,3,16,2.0
2865509,189327,prior,43,3,16,1.0
1354253,182447,prior,4,0,8,30.0
1520457,167556,prior,23,6,18,14.0
2955066,57404,prior,1,4,14,
193873,18702,prior,23,1,6,11.0
3233853,12772,prior,24,6,14,3.0
2329745,5448,train,11,6,19,30.0
1517580,81862,prior,8,2,18,11.0
691065,37042,prior,10,2,13,19.0
2740798,99703,prior,10,6,16,22.0
