order_id,product_id,add_to_cart_order,reordered
787308,35535,7,0
1292027,23375,5,1
2009012,40377,10,0
3089885,47209,2,1
2889616,42049,1,1
1077123,7948,17,0
1019480,32665,9,1
3313702,33673,5,1
2558370,46979,6,1
302896,25283,3,0
1483202,812,7,0
1468549,24333,11,0
2761793,45007,7,1
513060,48154,1,1
458707,21137,1,1
2653165,3318,9,1
294699,36086,16,0
894480,30489,16,1
753762,22935,11,1
1272620,8571,2,0
2538013,45007,8,1
2780753,46260,1,0
688025,9598,20,1
3413467,31651,4,0
362488,38889,2,1
520078,30021,4,0
2679945,7963,6,1
1947565,27521,5,0
3300514,26283,20,1
1419313,6933,4,0
1536130,34126,10,1
944936,432,1,1
1284078,9507,13,1
337673,23356,6,0
853829,27730,13,1
2693673,37335,3,0
2154185,47167,5,1
1280372,21783,9,1
886882,35510,3,1
2307842,45570,13,1
786853,29499,2,0
3253334,22176,12,1
2477321,35989,6,1
1965875,48722,7,1
3384319,44426,3,0
1685387,8479,6,1
450092,40516,16,1
3301402,27086,6,1
2924115,4952,12,1
1774293,8174,8,1
470565,13176,1,1
466147,17044,5,1
863669,26604,6,1
2011591,46667,10,0
3257148,22819,13,1
326918,22362,3,1
741735,46526,5,0
2832166,12576,4,1
1965097,33731,5,1
46857,38838,7,1
3076390,20114,1,0
3080051,46868,18,0
2602222,17948,5,0
2111677,32734,10,1
3150765,21230,19,0
1371617,44628,6,0
1272462,9598,12,1
1604170,36550,3,0
1731894,23822,1,0
527210,1202,5,1
461747,33438,8,1
1376957,33031,8,0
1513293,26369,13,1
2579046,33129,6,0
1164671,26283,4,0
94476,2966,2,0
2427562,42735,5,1
1213160,19508,15,1
2834357,4799,14,0
1752598,10762,10,0
354926,44397,6,1
1339488,24489,5,0
3301524,42504,8,0
3169995,30305,8,1
1134119,39055,12,0
1181287,43993,26,1
511409,16759,4,1
920268,27744,5,1
2954647,44560,13,1
2764602,14554,11,0
701296,23098,3,0
791761,42479,6,1
3260199,10779,16,0
1794012,28745,10,0
987866,15680,3,0
400217,27690,2,1
153237,33731,11,0
3244343,38003,11,0
1493597,21846,16,0
2774498,34688,17,1
3084721,35503,7,0
2841441,6155,9,0
3253789,27845,1,1
1319992,44418,8,1
437959,21137,3,0
3028628,24964,12,0
15210,10005,8,1
2785100,45511,3,1
1366306,15269,1,1
974726,47965,9,1
1293543,2781,3,1
383863,21841,3,0
1436343,130,5,1
2396334,5450,8,0
180368,15200,10,0
2793899,29898,13,1
1601509,39475,6,1
517014,18811,1,1
2891761,19478,3,1
1363942,32442,3,0
2083629,21903,12,1
646760,23888,4,1
2713854,34755,19,1
2752025,24852,6,1
1574295,33875,10,0
1618512,4920,17,1
1258827,17872,4,1
1014174,14992,9,0
170617,6244,8,0
541250,41273,5,0
72591,10509,4,1
2894786,18467,22,0
999180,43713,4,1
1536642,40723,11,1
2062710,28849,20,1
2396788,38218,1,1
3054925,30562,9,0
1727751,39475,11,1
711330,45747,12,1
3332007,39215,9,1
1423876,2086,4,1
2310553,7314,6,1
2934798,26949,1,1
567884,44368,21,0
2857655,10099,24,0
32777,11951,6,0
2612818,47209,1,1
1022162,7644,1,1
194072,4605,5,0
2491073,30391,8,0
1672601,39984,2,0
2420505,24477,25,0
2555984,29987,24,0
3108248,13176,3,1
1335491,44245,9,0
538992,22170,6,1
1450654,44867,10,1
2441842,29921,6,0
2850981,27336,17,0
1919854,8025,8,0
2499343,41594,1,1
2103662,37657,1,1
2279775,38228,4,1
2628046,13535,2,1
905192,39275,3,1
2909689,31205,24,0
3391066,5194,15,0
1814848,6187,6,0
1759981,37607,7,0
845640,28985,1,1
2815519,15290,12,0
2538564,37067,3,1
2108540,21095,8,0
2556517,45356,6,1
1556055,617,4,1
2454205,44948,11,1
2128232,39832,1,1
2158410,22935,1,1
842936,26364,1,1
2387572,45123,5,1
1565877,47209,14,0
1921353,29133,10,0
3054445,15150,11,0
3177992,15700,5,1
2104400,45123,2,0
150520,22071,7,0
1834608,24830,3,0
2957573,1612,21,0
2041413,16816,10,1
807773,18288,16,0
3040717,35697,2,0
1586948,36393,4,1
991352,11943,3,1
3384274,6052,3,1
1684098,21137,10,1
3219661,16830,7,0
1852562,1117,4,1
1563968,7335,9,0
1280217,13819,3,1
1560180,43961,2,1
399575,20632,7,0
849931,46820,2,1
936799,45954,4,0
2309503,24221,8,0
392418,29553,16,0
1521420,27105,7,1
586090,16797,4,0
1036008,41392,5,1
137267,27958,2,0
517351,45007,11,1
1286220,25591,8,1
1567327,30463,7,1
2799544,42736,9,1
239820,41841,1,1
2962134,47037,3,0
3140934,25919,9,1
2595000,43772,28,0
1133673,17794,4,0
1248338,1012,38,0
150677,21903,2,1
1289277,6948,2,1
571018,11182,8,1
1604067,29640,1,1
2812476,47626,7,1
692312,27966,2,1
480561,16145,1,1
2396667,16848,5,0
523957,40411,8,0
2139910,13629,6,1
3396978,32943,3,1
1775020,13176,1,1
2240526,11747,11,1
1257634,4605,2,1
55568,28985,6,1
832254,1467,12,1
3358291,37654,25,1
1522510,33722,11,1
3063068,47848,1,1
1252776,25124,8,0
1172235,14651,10,1
2552430,30850,7,1
2846979,45615,9,1
572108,23645,11,0
3312881,32446,12,0
844871,14870,6,0
1633741,4920,10,0
1994722,1395,9,0
505829,46496,5,0
1975363,7868,2,0
3309970,47209,1,0
1680358,4086,10,0
320887,45,2,1
872254,38383,7,1
1365946,2846,2,0
2190936,16797,5,1
715546,9515,11,1
2639343,18615,6,0
1719142,9068,6,0
465895,3481,15,1
1617068,46149,1,1
744705,26209,8,1
580909,42244,3,0
1739982,20580,8,1
2647200,7175,8,1
3416144,34423,2,1
798928,34024,4,0
858545,24830,5,1
361748,38444,4,0
2478419,36765,3,0
868405,24852,6,1
1254350,23165,8,0
3234902,12341,11,1
407197,43735,5,0
2905907,34270,1,0
925982,30391,10,1
2075032,12917,9,0
2347581,10777,12,1
820958,36406,16,0
1131572,34128,6,0
2949797,46802,8,0
1539894,21288,7,1
274534,7088,22,1
3028004,32607,10,1
3155902,38160,12,1
765594,11233,3,1
2354311,45437,9,0
2693795,20114,22,0
601014,43483,18,0
2539640,7751,13,0
535049,13544,21,1
1083167,7010,7,1
325150,8670,28,0
2654494,38400,7,1
1086935,39275,13,0
381115,1360,4,0
1797237,21022,7,1
2766749,18175,4,1
1122847,1940,10,1
333437,5311,20,1
906749,5640,12,1
252190,41523,22,0
3399044,34969,9,0
761710,39911,13,1
951742,6336,4,1
569358,5991,14,0
953204,24852,1,1
2415072,35395,6,1
1942782,6203,8,1
904176,18850,3,1
1731951,18523,4,1
2212145,37276,11,1
369274,19660,2,0
133017,27925,11,0
2564815,25340,17,1
2655906,30305,7,1
1446517,24852,19,1
1600205,6343,4,0
3053574,44142,25,0
2408968,35221,3,1
2136441,28289,2,1
587841,1896,5,1
1016768,34124,35,0
1792944,22667,5,0
1904892,47475,8,0
1753112,41842,14,0
3130619,24852,1,0
572988,37646,2,1
2540202,42551,21,0
3198940,41539,2,1
2630149,12290,11,0
93156,33065,3,0
2503896,38944,2,0
1335773,39928,2,1
2735515,196,2,1
3140372,17652,10,1
1428071,38988,7,1
920897,5306,13,1
2398181,26810,8,0
870534,18171,10,1
1850226,37766,5,0
3206740,43961,1,1
3311252,21616,2,1
972544,19002,1,0
333931,44590,6,1
1071765,34024,3,0
701316,18465,7,1
110785,32739,3,1
2710249,12145,3,0
1749160,10385,15,0
3219875,39993,8,1
1467592,47380,2,1
1702752,13176,3,0
1563672,26714,1,1
2924388,46969,24,0
2357263,29487,3,1
2223874,13874,1,1
2048825,13176,6,1
438087,47626,1,1
850028,8153,17,1
690271,4957,11,0
447406,17750,7,1
1911137,22064,7,1
2585753,26768,23,0
1119255,38159,3,0
506926,39462,13,1
2846354,47209,11,1
1039788,28985,2,1
2411576,28204,2,1
3415301,45104,13,1
1897665,45246,14,1
947377,22825,20,0
3086282,47626,8,0
2545846,6128,5,0
1946265,49075,11,1
2943052,38768,4,0
1652373,9076,4,1
1789829,8803,5,0
2769809,32864,6,1
1027005,33000,10,1
427040,820,23,0
2975918,36389,3,1
1458832,47766,2,1
3181359,47325,14,0
1532676,13517,3,1
1134558,35530,2,1
898319,41834,5,0
206336,25861,1,1
3048764,40469,1,1
2629504,47144,1,1
3115285,43961,16,0
1690907,32839,1,0
1860566,24852,1,1
3040135,19048,24,0
1004108,28464,3,0
1171709,7693,8,1
794099,46667,1,1
3164644,34063,5,1
3119201,5240,24,1
1102743,42265,8,1
1363688,13772,4,1
1903690,30391,4,0
1293349,26209,5,1
2437011,38383,8,1
1980711,26790,19,1
2901874,8898,2,1
2810551,46676,2,1
2162549,43789,7,0
3283320,16145,9,1
1471012,27845,2,0
1788928,7503,5,0
330062,44570,2,1
2973427,16797,6,1
1551316,44359,18,1
2002862,6104,14,1
1089369,29053,4,0
1543067,19348,2,1
1220908,38784,5,0
2161319,46667,16,0
1974190,41950,9,1
2845289,3616,20,0
977844,31933,5,1
749325,10339,18,0
425185,14211,2,1
3120117,27555,17,1
3331485,15130,15,0
205252,38689,1,1
3136368,20082,5,1
2399687,10132,1,1
401554,27156,13,1
1127527,46969,2,1
2183095,36070,10,0
1339552,2457,2,1
917101,27668,1,1
1400621,31683,6,0
278280,13740,28,0
1415557,21938,4,1
1187606,48720,12,0
2855293,25890,16,1
2021112,25272,4,1
1687924,17615,3,0
811862,20286,6,1
1521821,9851,7,1
3146420,19057,26,1
2639570,46802,4,0
3305896,25890,25,1
1267795,5450,8,1
2792022,16797,6,0
1636242,3142,8,1
623085,28946,5,0
1152695,4960,16,0
1519117,44830,3,1
1452410,24852,7,1
731442,13471,2,1
1521929,47209,15,0
1130263,14858,16,1
2835038,43122,4,1
2349934,19611,7,1
3213295,38456,8,0
1571180,39911,16,0
1486898,49235,5,0
3146662,12232,13,1
1405315,17529,1,1
3134558,21137,12,1
2474884,11265,14,1
2833272,19057,4,1
2133120,22849,1,0
73518,30323,10,1
1144965,8174,4,1
2231326,18288,6,1
2258150,5684,1,0
318260,27521,5,0
2202501,30489,10,1
1356489,11837,2,0
1009091,4138,7,1
1024900,37213,11,0
362933,20220,1,0
2101224,15649,1,1
466344,13164,6,0
400579,8379,23,1
1774101,16291,1,1
1179110,18027,6,1
281829,44683,3,1
775115,42719,4,1
1635419,11456,11,1
1446262,19421,16,0
1906935,42239,25,1
490927,24082,6,0
148093,17630,5,1
1128657,35147,7,1
1788839,36479,22,1
1654232,34448,24,0
404365,24838,3,0
946806,12845,7,0
2278109,1090,18,1
126645,22825,12,1
1642934,19677,10,1
2018268,10753,15,1
918984,32665,12,0
1705753,22260,6,1
769245,38312,7,1
1989997,44359,5,1
3410402,26209,2,1
2713935,15792,10,1
2952241,45066,24,1
2105858,5618,12,1
2065850,5077,3,1
2458916,16320,9,1
3080722,46515,3,1
3317295,4562,3,0
2040427,5757,11,1
1768381,432,4,1
1330281,38293,3,1
1574779,33303,6,1
645439,40898,27,0
1438440,13575,1,1
2933323,9934,14,0
2359702,24954,3,1
259256,21903,11,1
1286052,36011,10,0
3119225,38768,1,1
3111192,18465,5,0
1448188,40836,19,1
2039629,34013,5,1
1935353,11193,5,1
2575149,26790,7,1
1084333,13176,4,0
2953727,39993,1,1
43382,42342,10,0
2272164,14289,3,1
178846,10441,1,0
2300423,32566,6,1
407348,9210,6,1
3108838,37067,1,1
2564035,5025,16,1
871218,15937,18,1
2188483,260,5,1
1454699,26985,15,0
455568,47993,6,0
1981344,14464,9,0
1117552,20114,16,0
975088,10912,20,0
285103,41242,1,0
2874308,32655,3,1
288078,21903,10,1
1708339,18926,5,0
2182405,23165,6,1
3026599,47008,13,1
2418485,34466,14,0
3184167,6066,2,1
1224129,47792,3,1
1056852,1402,3,1
3327866,25138,7,1
1101644,23362,1,1
2018391,28985,18,1
2224941,4137,6,0
2034689,13544,3,0
2103139,432,7,1
2620268,14399,1,0
2255663,31763,6,0
1649433,14719,13,0
364650,8518,13,1
1917089,41844,2,0
496440,22825,13,0
2941194,34844,1,0
9584,35221,3,1
2099516,13176,3,1
1863673,35968,4,1
276960,196,30,1
2096866,16185,20,1
627278,14413,2,1
2487575,14240,4,1
1772172,20127,3,0
2348784,48025,4,1
770814,47492,15,1
2920728,44632,2,1
2060814,13280,11,0
2107716,43647,17,1
988853,29432,6,1
2565784,13798,2,1
3120184,40494,32,1
23681,30471,2,1
1289502,4210,15,0
154599,35951,4,1
2358966,43749,4,1
2923301,4715,10,0
1360664,43352,26,1
3161173,29987,23,1
389399,4920,4,0
2041583,47717,3,1
3108840,5157,2,0
1790201,46990,11,1
884835,18689,2,0
456882,27086,10,1
2288160,45633,3,0
2749868,18389,3,0
1781432,20285,6,0
3035793,16759,20,1
1952870,46906,11,1
2039399,40380,7,1
863701,48364,5,1
170225,9558,8,1
765326,46676,1,1
365839,30024,10,1
1663146,35166,17,0
1538168,24184,3,0
3161827,20549,5,1
2510428,43942,12,0
917474,22639,5,1
2412852,40229,19,1
2386876,23165,11,1
2596154,13263,2,1
846013,47209,4,1
1009602,14146,2,1
2635121,42356,24,1
3078180,20168,2,1
3117624,4957,11,1
1479782,37504,7,0
2353313,27790,1,0
212284,5785,3,1
658456,18880,10,0
826140,26604,6,1
2908680,9810,3,1
2937317,12817,12,1
1336633,47823,9,0
562324,3721,6,1
587152,13517,3,1
1901238,37103,2,1
2742837,10305,9,1
2116434,5258,6,1
2465620,46906,15,0
1429016,42265,12,0
674110,2086,4,0
2344263,43086,1,1
2466579,26301,1,1
3413171,8239,20,0
2623475,44014,5,0
444840,16249,5,1
28826,12888,2,1
171010,29447,5,1
415375,43184,4,1
3017266,43768,12,0
2614629,21292,3,1
3238516,33316,4,1
2347518,25824,6,1
2241327,24852,2,1
1005350,8025,15,0
1590097,13819,11,1
3364090,10580,2,0
1405629,39813,8,0
1574545,10151,2,1
1307593,13176,2,1
1831344,43463,1,1
1156027,34969,12,1
664561,1099,6,1
1080380,31342,16,1
2141692,26128,12,0
979860,35376,8,0
1488247,23296,5,1
970054,44514,2,0
196047,20525,12,0
2430500,25890,3,0
2757921,12732,5,0
182762,36939,14,0
1466538,7559,3,0
2662089,7818,13,0
1237902,9387,3,1
966643,27737,29,1
851638,920,12,1
2438713,5460,8,0
2190025,43713,3,1
179623,38383,11,1
2872417,40723,4,1
3194573,4600,12,1
2884662,39619,14,1
1445634,16900,3,0
1947120,24852,1,1
41257,42768,3,1
2940095,46676,5,0
2122063,6184,6,1
2698084,18727,18,0
773142,10473,1,1
2870374,36901,12,0
2146780,15976,15,0
3295230,43442,2,1
1874996,44799,6,0
1593318,32035,5,1
2091792,890,11,0
2236000,7960,8,1
1870429,37687,3,1
2307887,33731,12,1
1100696,36082,9,0
3302016,13629,5,1
2613536,46822,4,0
1447629,42508,15,1
688632,21169,7,1
2773609,5785,6,1
580656,43352,1,1
638845,26949,31,0
1850286,24830,12,1
957716,46654,3,1
2642464,8518,5,1
699485,4605,5,0
1767645,38300,6,1
2537862,24024,1,1
299576,27845,14,1
104270,17795,3,1
1240914,43951,13,1
1667077,48559,6,1
3356731,40711,8,0
2408428,36389,8,0
1812108,22035,2,0
85893,30277,2,0
3078651,17794,6,0
3103148,35652,12,1
587678,12254,5,1
1063894,35915,4,1
3280325,20842,2,1
2805028,24852,1,1
3198350,37220,1,0
2559780,14996,1,1
2675250,18434,7,0
1990772,45504,2,1
746686,43295,24,1
496802,35914,2,0
1492019,31208,6,0
255269,28576,7,1
1857861,21903,10,1
1607077,25544,24,0
463808,31445,6,0
501297,35163,16,0
910068,46088,2,1
876255,41787,1,1
3269222,25191,2,0
2822185,9076,5,0
401985,23347,1,0
1631279,9597,6,1
2170156,43352,10,1
1925495,47766,4,1
1781089,3298,1,0
197195,17149,3,1
1241774,44683,9,1
1998858,47643,16,0
1997320,32689,20,1
3091539,45622,5,0
1771549,44076,17,0
1780498,11782,9,1
2231565,17600,10,0
2492079,11519,18,1
3202151,14992,17,1
941885,15535,3,0
2153366,5727,8,0
735774,3682,14,1
421856,44359,12,1
1880211,13176,11,0
835043,15261,4,1
2663961,28821,13,0
3342446,32537,1,1
1954243,14901,13,0
1260102,11777,6,1
3321981,24852,9,1
2855927,47144,3,1
1004893,6179,1,1
3396187,23953,5,0
575257,26842,15,0
3292406,34126,17,0
2594882,34861,13,0
1075225,28597,20,1
3023409,10025,11,0
1210602,30169,2,1
327272,21137,9,1
2468432,18765,11,1
1709157,31981,2,1
3182742,5015,3,1
685415,24186,6,0
2593210,1999,15,0
2645582,31141,5,0
1789510,39275,12,1
2573294,24297,1,1
704983,13751,1,1
193163,7751,9,0
1771768,17794,1,0
397802,13573,1,1
1980836,22089,1,1
555862,45656,8,1
2640330,13031,8,0
1099133,28204,19,0
636380,10032,1,1
462712,27086,16,1
2436477,38164,20,0
1308826,12218,6,1
2259652,13807,3,0
258637,28985,3,1
2887884,34310,11,0
2610124,21137,13,0
2273246,13852,17,1
1137941,16797,5,1
1268156,48071,7,1
911177,12756,3,1
830859,47961,4,1
3236696,47329,4,0
1683803,24852,1,1
1914166,26177,7,0
7351,28137,1,1
252747,42557,7,1
1976656,15424,8,1
3177148,30461,11,1
1731927,5172,16,0
2535829,5258,15,1
2873507,43182,16,0
139735,45066,5,1
138594,21903,5,1
183764,26940,11,1
2093745,22416,19,0
1523784,47992,8,0
2121501,22533,6,0
1484648,34739,4,1
3261376,47050,6,0
1238432,26856,5,1
1597476,35948,6,0
53404,43713,4,0
3210295,31717,2,1
2381413,15424,5,1
3412975,23909,4,1
2739810,38293,3,1
2652138,13176,2,1
1791795,39558,10,0
667298,26831,1,1
234553,22963,8,1
3119528,41665,13,0
85380,34027,1,1
1494927,7388,1,1
1573898,35108,14,1
1129250,17872,6,0
1103787,66,14,1
1367295,27684,12,1
3123775,29447,5,0
353101,13292,15,1
301536,23339,8,0
2891501,13176,3,0
880231,18095,4,1
1762563,22883,16,1
2495468,31915,5,1
218689,35951,5,1
2494342,24852,15,1
2788460,25890,13,1
410160,47144,3,1
2500912,42265,3,0
2844143,38044,4,0
1815052,35951,9,1
2757472,33407,13,0
1247821,19389,4,0
2825543,5746,18,0
2336053,5388,9,1
3085715,12206,5,0
1159652,35184,1,0
115113,14199,26,0
988468,28199,21,0
1255930,37433,26,0
118809,8490,5,1
709931,42585,2,1
2195199,39046,8,0
151998,43619,2,0
2922851,48957,17,0
1678522,21009,6,1
1880272,15261,6,0
1199335,38236,4,1
2502110,30489,24,0
402730,39180,5,1
1828168,17358,7,0
103224,7963,4,1
1107737,12099,15,0
3153628,42768,17,1
3052801,23165,29,1
858319,40261,4,1
2819814,12945,3,0
2962157,22328,14,0
100674,45007,6,0
2185307,34126,1,1
1155618,23015,11,1
282377,39475,10,1
2931481,24964,16,0
2521953,48395,2,0
2609822,10212,8,1
911692,33589,6,1
1754424,33754,8,1
57742,6489,10,1
2192742,49139,3,0
1216534,33000,7,1
235173,42500,7,1
2679042,9098,5,0
2837666,33056,7,1
779536,38108,8,1
1282401,5077,5,0
1103682,30486,3,1
1484826,49355,2,0
2780275,36099,8,0
171332,23165,5,0
1738796,27925,23,0
662313,19173,5,1
1870198,8555,9,1
2532674,26028,16,1
3071959,47209,3,1
1086029,7781,11,0
1489789,40469,12,1
652788,47309,19,0
3343320,1992,15,1
2086838,11162,24,1
1146236,5450,1,0
1166566,11619,4,1
1186504,9076,16,0
2545508,22856,11,1
1110993,16174,3,1
3131664,23734,5,0
997266,47209,7,1
494807,38448,8,1
1236554,30731,1,0
968993,19261,5,1
195349,32828,6,0
2432517,35004,11,1
1268780,25588,5,1
3401557,5876,1,1
1004346,25890,5,0
824195,6473,17,0
2774351,5438,49,1
3377592,18531,5,0
2726107,19677,7,1
2969363,7911,3,1
273862,857,5,1
2728165,44146,3,1
61244,9695,1,0
284849,14197,7,1
1414938,28985,3,1
1539723,30696,37,0
2872523,45596,2,1
2694368,45604,1,1
1602121,28413,1,1
1351530,39046,3,1
2085833,39276,3,1
907321,11629,10,1
2161285,47792,4,0
159463,26177,2,0
2039604,19660,1,0
2173233,39646,1,1
1595670,11782,13,0
3232519,25886,2,0
1559037,13176,2,1
476214,44683,12,1
2062795,41593,9,0
516712,37003,19,0
2436782,28729,25,0
2879022,13176,6,1
1810565,12284,16,0
2831748,33884,8,0
16836,36865,9,0
328418,9845,3,1
14659,33090,3,0
2178523,24361,22,0
978586,162,2,1
25360,26209,6,0
1977405,7694,7,0
350473,8518,4,1
3413477,40571,19,1
3077699,20995,21,0
1164038,33788,6,1
2004623,2272,12,0
1389216,7948,12,0
1175740,49416,18,1
613202,49306,8,1
1307250,11250,8,0
2467943,3126,11,0
740809,31981,5,1
1829618,35163,1,1
1644918,32689,7,1
2059477,48364,8,0
2904481,46667,8,0
3025697,20197,29,0
724184,21903,9,0
2169982,7021,11,0
937255,1301,18,0
1880720,7916,9,1
664446,42450,11,0
418637,3952,6,1
1576299,24489,4,1
1110897,6287,4,1
625595,15683,4,1
3222654,24852,8,0
3276364,13070,10,1
3068962,13082,33,0
412129,36011,2,1
566730,35108,1,1
3150967,25659,6,0
47564,1870,1,1
2065158,31961,20,1
1099939,2713,1,1
2949967,24518,3,1
2376014,5266,16,0
2228542,40709,3,1
849870,15866,13,1
454394,25133,5,1
1716491,21472,2,0
2509838,23554,6,0
2998472,23308,5,1
1772739,24852,13,1
861853,40706,11,1
2292073,39928,2,0
1053441,12606,18,1
609344,46667,8,0
3197802,47875,7,0
51149,22035,6,1
154997,43122,36,1
1425815,4605,1,0
2472800,48903,1,1
1878923,18441,46,1
1105238,24221,6,1
593732,8580,7,1
2626283,22565,11,0
2548177,44765,11,1
2021914,37462,8,0
3098717,41220,2,1
2505744,34668,7,0
3418160,15999,4,1
2809538,27891,12,0
420172,12951,14,0
2832879,19677,1,1
611010,44359,6,1
1442912,21137,10,1
1072137,2180,9,0
1366961,852,12,1
2937701,33791,12,1
526290,35633,2,1
1154478,6873,7,0
1891184,196,7,1
498018,3880,10,0
1785357,35578,2,1
454106,21681,4,0
1940622,2086,4,1
2616395,40377,9,0
663224,10469,21,0
2011669,29124,1,0
2344821,24054,6,0
89067,1025,17,0
2476317,31288,20,0
2533373,19537,12,0
209952,30233,6,0
2253707,22035,3,1
328907,24852,1,1
1348159,46853,1,1
2024335,20339,9,1
500205,49215,3,0
1133580,9020,18,0
1770949,16525,1,0
159739,28278,15,0
734760,23322,6,0
1810489,15875,3,1
2504150,49383,6,0
285359,46676,3,1
1221301,13176,3,1
1236083,15943,1,1
2264134,13176,3,1
798417,37067,4,0
914692,37646,4,0
2742774,13250,10,0
430560,39182,5,0
1276681,4011,1,0
3210627,21019,3,1
1035276,43165,5,0
1441950,8048,1,1
3401245,12456,4,0
59500,35951,15,1
373723,21616,3,1
426902,23836,24,0
476631,30855,3,0
1033869,17094,10,0
2977871,34358,1,1
2154243,43713,3,0
1930566,8277,4,1
1515815,3599,33,0
3016113,23417,3,1
2603402,3957,3,1
1593459,26283,1,1
325979,48642,8,0
2937424,8515,19,0
2970735,9076,4,0
2083493,28571,1,0
1082216,14141,4,0
2267891,5240,4,0
503170,28553,1,0
58046,13176,4,0
2353631,18557,3,0
1820883,21526,4,1
1480950,27695,17,0
887162,8044,12,0
618050,26172,3,1
2673497,22504,10,0
1213237,33788,5,0
1057162,7325,2,1
1373098,4472,2,1
2509298,31343,11,0
2055924,45620,5,1
2200321,1481,3,1
2975037,16213,16,1
1932703,5077,28,1
3166727,20670,6,1
2355918,39332,7,0
1295002,45603,4,1
2172736,1151,10,0
3164290,6647,2,1
592117,8536,2,0
2762359,5750,9,0
2938287,524,8,1
2602686,26911,1,1
913328,47348,2,1
3062023,40706,5,1
422045,42828,16,1
119059,12576,8,1
1308792,46160,2,0
2974019,33754,7,0
1169800,23953,12,0
267176,2078,1,0
882931,35914,10,1
1902579,15290,1,0
1679441,22504,21,0
354687,33452,10,1
927012,16127,1,0
1254671,47626,3,1
1542458,26209,15,0
645932,20063,12,1
751623,35042,13,0
2054890,5514,16,0
32961,28842,4,1
1629522,39554,26,0
590399,16521,5,0
1560338,48132,8,0
1050940,31433,12,1
2092789,24184,5,0
1368291,11182,14,1
1700099,6698,1,1
2475980,24852,4,0
3253498,26863,7,0
1875077,37417,20,0
2073116,49075,19,1
280249,40706,5,1
1228102,49383,4,0
29898,3389,4,1
1787955,31287,3,0
880518,19578,9,1
2503714,34024,4,0
35103,43295,4,1
405442,39275,11,0
566893,15872,1,1
731564,33065,7,0
2827734,10305,9,1
1667889,33543,19,1
1120685,33918,20,0
3129879,26604,11,0
3275841,4332,5,0
3098659,24852,12,1
2744681,44765,3,1
2895551,2450,6,0
2314152,24838,9,0
2830285,22963,7,1
1865737,28842,16,1
2120580,27413,14,1
2081963,46064,13,0
3294211,38596,21,1
1627192,26620,11,0
780088,27475,8,0
311459,8229,7,0
2430902,17987,3,1
350277,14074,15,1
3218544,47626,12,1
529210,13755,7,0
1922904,31720,1,1
1123338,24852,3,1
1321978,41950,24,1
454705,4086,2,1
1038221,46906,5,1
2574833,5479,15,0
3243170,4605,10,1
1399717,25144,5,0
2831068,25199,9,0
15198,12016,6,1
340880,14917,2,1
2694305,47626,1,1
2763520,22935,6,0
826606,29077,5,1
1001636,48523,2,1
2707492,37687,7,0
1841966,8230,4,1
968257,47626,3,1
1278869,14947,3,1
3235643,7911,10,1
528241,15399,1,1
1497434,30233,1,1
19332,39013,2,1
3065517,8781,1,1
1022493,9989,9,1
809157,47209,6,1
170656,47766,8,1
791474,29370,3,0
3200282,40338,3,1
2447061,32864,19,0
1213998,17872,21,0
263491,8671,1,0
1519774,432,4,1
976655,7559,9,0
2956880,21526,10,0
3067934,16460,2,1
1215170,24852,3,0
2798044,34,11,1
14642,40310,5,1
3310935,35842,1,1
3124250,25659,3,1
2835703,33731,3,1
1183976,37919,2,0
2263633,33055,3,0
1178098,19048,9,0
1476567,20995,9,0
52999,6846,11,0
3226247,22035,4,1
1306655,31915,1,1
